screen_id,group,crowd_annotations,expert_annotations,gpt_annotations,app
com.atomczak.notepat_screen_190.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_266', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_267', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_268', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_269', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_270', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.atomczak.notepat
com.uefa.ucl_screen_14.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_266', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_267', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_268', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_269', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_270', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.uefa.ucl
com.anhlt.karaokelite_screen_105.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_266', 'label': 'II-PRE', 'bbox': [854, 1684, 1073, 1890], 'source_wh': [1080, 2340]}, {'user_id': 'worker_267', 'label': 'II-PRE', 'bbox': [11, 540, 1061, 706], 'source_wh': [1080, 2340]}, {'user_id': 'worker_268', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_269', 'label': 'II-PRE', 'bbox': [19, 423, 1073, 1771], 'source_wh': [1080, 2340]}, {'user_id': 'worker_270', 'label': 'II-PRE', 'bbox': [49, 414, 1020, 1777], 'source_wh': [1080, 2340]}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'II-PRE', 'bbox': [720, 1080, 810, 1170], 'source_wh': [1080, 2340]}, {'user_id': 'gpt', 'label': 'II-PRE', 'bbox': [720, 1800, 810, 1890], 'source_wh': [1080, 2340]}]",com.anhlt.karaokelite
aplicacion.tiempo_screen_36.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_266', 'label': 'FA-G-PRO', 'bbox': [249, 1576, 890, 1848], 'source_wh': [1080, 1920]}, {'user_id': 'worker_267', 'label': 'FA-G-PRO', 'bbox': [338, 1676, 768, 1748], 'source_wh': [1080, 1920]}, {'user_id': 'worker_268', 'label': 'FA-G-PRO', 'bbox': [100, 1564, 944, 1844], 'source_wh': [1080, 1920]}, {'user_id': 'worker_269', 'label': 'FA-G-PRO', 'bbox': [36, 1508, 1068, 1777], 'source_wh': [1080, 1920]}, {'user_id': 'worker_270', 'label': 'FA-G-PRO', 'bbox': [50, 1501, 1049, 1751], 'source_wh': [1080, 1920]}]","[{'user_id': 'expert_1', 'label': 'FA-G-PRO', 'bbox': [49, 1461, 1035, 1770], 'source_wh': [1080, 1920]}]","[{'user_id': 'gpt', 'label': 'FA-G-PRO', 'bbox': [0, 1440, 1080, 1600], 'source_wh': [1080, 1920]}]",aplicacion.tiempo
com.droidfoundry.tools_screen_129.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_271', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_272', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_273', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_274', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_275', 'label': 'NG-AD', 'bbox': [62, 292, 1006, 1962], 'source_wh': [1080, 2340]}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.droidfoundry.tools
com.droidfoundry.tools_screen_109.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_271', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_272', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_273', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_274', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_275', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.droidfoundry.tools
com.droidfoundry.tools_screen_1.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_271', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_272', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_273', 'label': 'II-PRE', 'bbox': [954, 712, 1014, 756], 'source_wh': [1080, 2340]}, {'user_id': 'worker_274', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_275', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'II-PRE', 'bbox': [0, 600, 1080, 700], 'source_wh': [1080, 2340]}, {'user_id': 'gpt', 'label': 'II-PRE', 'bbox': [0, 1600, 1080, 1700], 'source_wh': [1080, 2340]}]",com.droidfoundry.tools
com.droidfoundry.tools_screen_135.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_271', 'label': 'NG-AD', 'bbox': [1014, 1005, 1064, 1131], 'source_wh': [1080, 2340]}, {'user_id': 'worker_272', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_273', 'label': 'II-AM-FH', 'bbox': [528, 726, 748, 832], 'source_wh': [1080, 2340]}, {'user_id': 'worker_273', 'label': 'II-AM-FH', 'bbox': [350, 726, 534, 818], 'source_wh': [1080, 2340]}, {'user_id': 'worker_274', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_275', 'label': 'NG-AD', 'bbox': [164, 1686, 688, 1808], 'source_wh': [1080, 2340]}, {'user_id': 'worker_275', 'label': 'II-AM-FH', 'bbox': [380, 2024, 922, 2308], 'source_wh': [1080, 2340]}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.droidfoundry.tools
com.droidfoundry.tools_screen_112.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_271', 'label': 'II-PRE', 'bbox': [0, 28, 853, 1236], 'source_wh': [1080, 2340]}, {'user_id': 'worker_272', 'label': 'FA-G-PRO', 'bbox': [15, 86, 852, 1546], 'source_wh': [1080, 2340]}, {'user_id': 'worker_273', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_274', 'label': 'NG-AD', 'bbox': [1, 104, 723, 388], 'source_wh': [1080, 2340]}, {'user_id': 'worker_275', 'label': 'FA-G-PRO', 'bbox': [332, 240, 761, 386], 'source_wh': [1080, 2340]}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'FA-G-PRO', 'bbox': [360, 270, 720, 450], 'source_wh': [1080, 2340]}]",com.droidfoundry.tools
com.droidfoundry.tools_screen_48.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_271', 'label': 'II-PRE', 'bbox': [93, 364, 1053, 1353], 'source_wh': [1080, 2340]}, {'user_id': 'worker_272', 'label': 'II-AM-FH', 'bbox': [103, 548, 993, 1283], 'source_wh': [1080, 2340]}, {'user_id': 'worker_273', 'label': 'II-AM-FH', 'bbox': [470, 1642, 1052, 1750], 'source_wh': [1080, 2340]}, {'user_id': 'worker_274', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_275', 'label': 'NG-AD', 'bbox': [374, 982, 719, 1098], 'source_wh': [1080, 2340]}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.droidfoundry.tools
com.droidfoundry.tools_screen_20.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_271', 'label': 'II-PRE', 'bbox': [84, 297, 1064, 1452], 'source_wh': [1080, 2340]}, {'user_id': 'worker_272', 'label': 'II-PRE', 'bbox': [91, 556, 995, 1290], 'source_wh': [1080, 2340]}, {'user_id': 'worker_273', 'label': 'II-PRE', 'bbox': [966, 1480, 1004, 1488], 'source_wh': [1080, 2340]}, {'user_id': 'worker_273', 'label': 'II-PRE', 'bbox': [966, 1488, 1004, 1498], 'source_wh': [1080, 2340]}, {'user_id': 'worker_273', 'label': 'II-AM-G-SMALL', 'bbox': [986, 1462, 1018, 1518], 'source_wh': [1080, 2340]}, {'user_id': 'worker_274', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_275', 'label': 'II-AM-FH', 'bbox': [22, 1408, 1036, 1586], 'source_wh': [1080, 2340]}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.droidfoundry.tools
com.droidfoundry.tools_screen_108.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_271', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_272', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_273', 'label': 'II-AM-FH', 'bbox': [342, 1732, 560, 1736], 'source_wh': [1080, 2340]}, {'user_id': 'worker_274', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_275', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.droidfoundry.tools
com.droidfoundry.tools_screen_114.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_271', 'label': 'FA-G-PRO', 'bbox': [204, 116, 868, 1689], 'source_wh': [1080, 2340]}, {'user_id': 'worker_272', 'label': 'FA-G-PRO', 'bbox': [9, 92, 834, 1286], 'source_wh': [1080, 2340]}, {'user_id': 'worker_273', 'label': 'II-AM-FH', 'bbox': [344, 250, 532, 380], 'source_wh': [1080, 2340]}, {'user_id': 'worker_274', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_275', 'label': 'FA-G-PRO', 'bbox': [324, 240, 838, 434], 'source_wh': [1080, 2340]}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'FA-G-PRO', 'bbox': [360, 400, 720, 600], 'source_wh': [1080, 2340]}]",com.droidfoundry.tools
com.droidfoundry.tools_screen_79.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_271', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_272', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_273', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_274', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_275', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.droidfoundry.tools
com.acnh.pocket_guide_screen_152.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_276', 'label': 'FA-G-PRO', 'bbox': [44, 680, 1013, 1204], 'source_wh': [1080, 2340]}, {'user_id': 'worker_277', 'label': 'II-AM-FH', 'bbox': [63, 698, 1022, 1214], 'source_wh': [1080, 2340]}, {'user_id': 'worker_278', 'label': 'II-AM-FH', 'bbox': [50, 716, 1014, 1152], 'source_wh': [1080, 2340]}, {'user_id': 'worker_279', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_280', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'II-AM-FH', 'bbox': [340, 1000, 740, 1300], 'source_wh': [1080, 2340]}]",com.acnh.pocket
com.acnh.pocket_guide_screen_189.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_276', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_277', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_278', 'label': 'NG-AD', 'bbox': [0, 70, 718, 338], 'source_wh': [1080, 2340]}, {'user_id': 'worker_279', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_280', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.acnh.pocket
com.acnh.pocket_guide_screen_200.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_276', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_277', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_278', 'label': 'NG-AD', 'bbox': [1, 305, 1075, 698], 'source_wh': [1080, 2340]}, {'user_id': 'worker_279', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_280', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.acnh.pocket
com.acnh.pocket_guide_screen_110.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_276', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_277', 'label': 'II-PRE', 'bbox': [423, 156, 431, 184], 'source_wh': [1080, 2340]}, {'user_id': 'worker_278', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_279', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_280', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.acnh.pocket
com.acnh.pocket_guide_screen_104.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_276', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_277', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_278', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_279', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_280', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.acnh.pocket
com.acnh.pocket_guide_screen_184.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_276', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_277', 'label': 'II-AM-FH', 'bbox': [31, 627, 1048, 1246], 'source_wh': [1080, 2340]}, {'user_id': 'worker_278', 'label': 'II-AM-FH', 'bbox': [29, 660, 1002, 1188], 'source_wh': [1080, 2340]}, {'user_id': 'worker_280', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'II-AM-FH', 'bbox': [270, 1050, 810, 1290], 'source_wh': [1080, 2340]}]",com.acnh.pocket
com.acnh.pocket_guide_screen_151.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_276', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_277', 'label': 'II-AM-FH', 'bbox': [75, 667, 997, 1207], 'source_wh': [1080, 2340]}, {'user_id': 'worker_278', 'label': 'II-AM-FH', 'bbox': [102, 700, 980, 1196], 'source_wh': [1080, 2340]}, {'user_id': 'worker_279', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_280', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'NG-AD', 'bbox': [90, 900, 990, 1440], 'source_wh': [1080, 2340]}]",com.acnh.pocket
com.acnh.pocket_guide_screen_106.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_276', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_277', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_278', 'label': 'II-AM-G-SMALL', 'bbox': [174, 1460, 1070, 1774], 'source_wh': [1080, 2340]}, {'user_id': 'worker_279', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_280', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.acnh.pocket
com.acnh.pocket_guide_screen_11.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_276', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_277', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_278', 'label': 'II-PRE', 'bbox': [108, 1040, 967, 1194], 'source_wh': [1080, 2340]}, {'user_id': 'worker_279', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_280', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'II-PRE', 'bbox': [113, 1025, 1009, 1215], 'source_wh': [1080, 2340]}]","[{'user_id': 'gpt', 'label': 'II-PRE', 'bbox': [270, 1080, 810, 1260], 'source_wh': [1080, 2340]}, {'user_id': 'gpt', 'label': 'II-PRE', 'bbox': [270, 1440, 810, 1620], 'source_wh': [1080, 2340]}]",com.acnh.pocket
com.acnh.pocket_guide_screen_52.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_276', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_277', 'label': 'NG-AD', 'bbox': [19, 260, 1018, 392], 'source_wh': [1080, 2340]}, {'user_id': 'worker_278', 'label': 'NG-AD', 'bbox': [105, 272, 1026, 660], 'source_wh': [1080, 2340]}, {'user_id': 'worker_279', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_280', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.acnh.pocket
io.sesterce.androidapp_screen_42.jpg,random_gptFalse,"[{'user_id': 'worker_281', 'label': 'II-AM-FH', 'bbox': [853, 151, 1032, 341], 'source_wh': [1080, 2340]}, {'user_id': 'worker_282', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_283', 'label': 'NG-AD', 'bbox': [5, 10, 1079, 1771], 'source_wh': [1080, 2340]}, {'user_id': 'worker_284', 'label': 'NG-AD', 'bbox': [27, 148, 1060, 1677], 'source_wh': [1080, 2340]}, {'user_id': 'worker_285', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_286', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],io.sesterce.androidapp
com.tigapps.russbraypro_screen_11.jpg,random_gptFalse,"[{'user_id': 'worker_281', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_282', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_283', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_284', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_285', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_286', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.tigapps.russbraypro
com.mezhevikin.converter_screen_3.jpg,random_gptFalse,"[{'user_id': 'worker_281', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_282', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_283', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_284', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_285', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_286', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.mezhevikin.converter
io.sesterce.androidapp_screen_11.jpg,random_gptFalse,"[{'user_id': 'worker_281', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_282', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_283', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_284', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_285', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_286', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],io.sesterce.androidapp
com.iconchanger.customizeapp.shortcut_screen_56.jpg,random_gptFalse,"[{'user_id': 'worker_281', 'label': 'NG-AD', 'bbox': [936, 32, 1073, 155], 'source_wh': [1080, 1920]}, {'user_id': 'worker_282', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_283', 'label': 'NG-AD', 'bbox': [7, 8, 1066, 1907], 'source_wh': [1080, 1920]}, {'user_id': 'worker_284', 'label': 'NG-AD', 'bbox': [126, 54, 1029, 1412], 'source_wh': [1080, 1920]}, {'user_id': 'worker_285', 'label': 'NG-AD', 'bbox': [44, 76, 1040, 1568], 'source_wh': [1080, 1920]}, {'user_id': 'worker_286', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'NG-AD', 'bbox': [10, 21, 1054, 1897], 'source_wh': [1080, 1920]}]","[{'user_id': 'gpt', 'label': 'II-AM-G-SMALL', 'bbox': [1010, 10, 1070, 70], 'source_wh': [1080, 1920]}]",com.iconchanger.customizeapp.shortcut
com.accurate.live.weather.widget_screen_489.jpg,random_gptFalse,"[{'user_id': 'worker_281', 'label': 'II-PRE', 'bbox': [34, 420, 1020, 1335], 'source_wh': [1080, 2340]}, {'user_id': 'worker_282', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_283', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_284', 'label': 'II-PRE', 'bbox': [47, 402, 1043, 1376], 'source_wh': [1080, 2340]}, {'user_id': 'worker_285', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_286', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'II-AM-FH', 'bbox': [270, 900, 810, 1440], 'source_wh': [1080, 2340]}]",com.accurate.live.weather.widget
com.simplemobiletools.calendar_screen_372.jpg,random_gptFalse,"[{'user_id': 'worker_281', 'label': 'FA-G-PRO', 'bbox': [34, 42, 192, 224], 'source_wh': [1080, 2340]}, {'user_id': 'worker_282', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_283', 'label': 'II-AM-FH', 'bbox': [2, 4, 1067, 1751], 'source_wh': [1080, 2340]}, {'user_id': 'worker_284', 'label': 'NG-AD', 'bbox': [77, 183, 1005, 1689], 'source_wh': [1080, 2340]}, {'user_id': 'worker_285', 'label': 'NG-AD', 'bbox': [30, 57, 1031, 1774], 'source_wh': [1080, 2340]}, {'user_id': 'worker_286', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'FA-G-PRO', 'bbox': [47, 1166, 995, 1365], 'source_wh': [1080, 2340]}, {'user_id': 'expert_1', 'label': 'II-AM-FH', 'bbox': [44, 1444, 1007, 1724], 'source_wh': [1080, 2340]}]","[{'user_id': 'gpt', 'label': 'FA-G-PRO', 'bbox': [0, 0, 1080, 2340], 'source_wh': [1080, 2340]}]",com.simplemobiletools.calendar
com.firsttech.firsttech_screen_66.jpg,random_gptFalse,"[{'user_id': 'worker_281', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_282', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_283', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_284', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_285', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_286', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.firsttech.firsttech
com.madgun.indiagmdietweightloss7days_screen_15.jpg,random_gptFalse,"[{'user_id': 'worker_281', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_282', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_283', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_284', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_285', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_286', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.madgun.indiagmdietweightloss7days
